"ProteinID","contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B","negLog10","fc_dir","Description","GeneSymbol","UniprotID"
"FUN_004349-T1","CFR - MK",3.73315919009335,19.6419363270553,1.00971952921886,0.32651339915179,0.63341624722479,-4.65723359205623,0.486098991852056,"none","BTB/POZ domain-containing protein KCTD5 [Acropora cervicornis]",NA,"A5PKG7"
"FUN_004353-T1","CFR - MK",4.53361657870225,2.01494070164544,1.24554272384229,0.229501397479758,0.622369111102879,-4.54726996363154,0.639214665612997,"none","Cholesterol transporter ABCA5 [Acropora cervicornis]","NPC1","Q8WWZ7"
"FUN_004365-T1","CFR - MK",-0.587729685505389,14.7994826948496,-0.099275445764775,0.922058312734042,0.966770787620359,-4.88044653958115,0.0352416124628514,"none","Tropomyosin [Acropora cervicornis]","TPM1","Q25145"
"FUN_004368-T2","CFR - MK",-0.909868209214318,5.38195229569342,-0.18677519701592,0.854004826360906,0.931924991568793,-4.87466839352444,0.0685396749128847,"none","Aryl hydrocarbon receptor [Acropora cervicornis]","AHR","Q8R4S6"
"FUN_004369-T1","CFR - MK",0.644422017229145,16.1351504386744,0.107440645721467,0.915672817347155,0.96350743159419,-4.8800564753404,0.0382596780829106,"none","uncharacterized protein [Acropora muricata]","GPRASP1","Q8VZF6"
"FUN_004371-T1","CFR - MK",1.55186610765519,15.0342877514992,0.25074607367227,0.804957609850796,0.907486800241817,-4.86822247862443,0.0942269895608523,"none","von Willebrand factor A domain-containing protein 3A [Acropora cervicornis]","VWA3A","Q91XV4"
"FUN_004375-T1","CFR - MK",-4.60343307181264,18.1032878040756,-0.955212273518409,0.352599158442904,0.641595578603049,-4.67998825059343,0.452718728576797,"none","uncharacterized protein CG5098-like isoform X1 [Acropora millepora]","ATP6V1A2","Q61818"
"FUN_004381-T1","CFR - MK",10.3348541423171,15.9723647706222,1.88812105820554,0.0758599944429767,0.600468617986067,-4.17184755846757,1.11998719344689,"none","eukaryotic translation initiation factor 3 subunit B-like [Acropora millepora]","SNRPBL1","P55884"
"FUN_004383-T1","CFR - MK",3.55257638084436,12.3650561124583,0.594559720000762,0.559816873711739,0.758242035076942,-4.80223488747521,0.251954015392087,"none","Mediator of RNA polymerase II transcription subunit 11 [Acropora cervicornis]","MED11","Q6P255"
"FUN_004389-T1","CFR - MK",9.09085602270605,15.3603326841796,1.63669651836535,0.119714118687096,0.622369111102879,-4.32964134220036,0.921854627318661,"none","SUMO-conjugating enzyme UBC9 [Acropora cervicornis]","UBE2I","Q9W6H5"
"FUN_004390-T1","CFR - MK",5.59222334499785,17.2672626216954,1.15483476389942,0.263825877033206,0.622369111102879,-4.59168981222213,0.57868260946605,"none","3-phosphoinositide-dependent protein kinase 1 [Acropora cervicornis]","PDPK1","O55173"
"FUN_004394-T1","CFR - MK",0.136984408936627,25.1926573556466,0.189401136607328,0.851977845688881,0.931136230709858,-4.87444061833613,0.0695716982147128,"none","TOM1-like protein 2 [Acropora cervicornis]","CDK2AP2P2","Q5SRX1"
"FUN_004404-T1","CFR - MK",-1.2410543626332,24.9232628758575,-1.27518365989065,0.219066075319938,0.622369111102879,-4.53221327303878,0.659424872289114,"none","Alpha-L-fucosidase [Acropora cervicornis]","FUCA1","C3YWU0"
"FUN_004405-T1","CFR - MK",1.60296043529138,27.1482266252546,2.76849570548384,0.0129759632019438,0.424910065925284,-3.5626074727602,1.8868603947309,"pos","Actin-2 [Caenorhabditis elegans]","ARPC2","P12716"
"FUN_004407-T1","CFR - MK",2.91276400893965,25.4149875544055,3.27251755290013,0.00439663838993272,0.35373779069571,-3.20711397077404,2.35687925230499,"pos","actin [Magallana gigas]","ABITRAM","P69002"
"FUN_004408-T1","CFR - MK",4.04849693225593,14.8418340613273,0.603098938443842,0.554250400628008,0.754309929520582,-4.79994375452673,0.256293984292914,"none","beta-actin isotype 1 [Lymnaea stagnalis]","PARD3","P12716"
"FUN_004418-T1","CFR - MK",0.035201217684488,15.7815658894768,0.00590129352507798,0.995358841820005,0.999034528215558,-4.88271727508516,0.00202032133763906,"none","Mitotic spindle assembly checkpoint protein MAD1 [Acropora cervicornis]","ERCC6L","Q9Y6D9"
"FUN_004428-T1","CFR - MK",9.79294050712223,5.82233186569303,2.07979885756152,0.0526782810508961,0.543503730025966,-4.04476240526459,1.27836840497621,"none","Cytochrome P450 10 [Acropora cervicornis]","CYP4F10P","O15528"
"FUN_004429-T1","CFR - MK",6.99993706390916,3.11108313951518,1.79355358042106,0.0903435421792224,0.611116010612387,-4.23253764581231,1.04410288567265,"none","Cytochrome P450 10 [Acropora cervicornis]","CYP4F10P","P17178"
"FUN_004430-T1","CFR - MK",0.960276134281855,15.4050006811049,0.160633668636325,0.874238573462684,0.943760077942118,-4.87676346498965,0.0583700353293083,"none","Cytochrome P450 10 [Acropora cervicornis]","CYP4F10P","P48416"
"FUN_004435-T1","CFR - MK",8.52252591984062,9.21533637138639,1.47165612748363,0.159031037307982,0.622369111102879,-4.42618738834467,0.798518108282338,"none","hypothetical protein P5673_017873 [Acropora cervicornis]",NA,"Q8C0J6"
"FUN_004442-T1","CFR - MK",3.05504051082834,5.29843522137901,0.581114731651139,0.568640708654826,0.763725547580322,-4.80578014303958,0.245162052645387,"none","PREDICTED: TP53-regulating kinase-like [Acropora digitifera]","G7P1","Q96S44"
"FUN_004443-T1","CFR - MK",11.4707364126432,8.97825616100238,1.91837212573233,0.0716823053632283,0.591536909787081,-4.15213144979859,1.14458803584553,"none","Dehydrogenase/reductase SDR family member 4 [Acropora cervicornis]",NA,"Q9GKX2"
"FUN_004445-T1","CFR - MK",3.96129693160789,13.6536181239057,0.606377997456609,0.55212073265967,0.753559316906904,-4.79905583630305,0.257965944381992,"none","Dehydrogenase/reductase SDR family member 4 [Acropora cervicornis]",NA,"Q9GKX2"
"FUN_004446-T1","CFR - MK",6.08009522783325,2.70226454570367,1.37916777227943,0.185374113486155,0.622369111102879,-4.4773979303944,0.731950912883274,"none","dehydrogenase/reductase SDR family member 1-like [Acropora palmata]",NA,"Q99L04"
"FUN_004456-T1","CFR - MK",6.36029070343069,6.43508188072188,1.1068572587008,0.283475582549392,0.623263656115785,-4.61413410762542,0.547484343546231,"none","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1, partial [Acropora cervicornis]","DDOST","Q29036"
"FUN_004469-T1","CFR - MK",-2.29772984183249,16.9010789916683,-0.436858085586194,0.667605968606928,0.828214169175785,-4.8389553256105,0.175479789246437,"none","hypothetical protein P5673_015741 [Acropora cervicornis]",NA,"E7FAM5"
"FUN_004477-T1","CFR - MK",2.34859993187635,23.2882066847942,1.88703778158592,0.0760135260195054,0.600468617986067,-4.17255098260089,1.11910912149603,"none","Guanine nucleotide-binding protein G(s) subunit alpha [Acropora cervicornis]","GNAQP1","O16118"
"FUN_004478-T1","CFR - MK",-1.27564265407051,25.8216155734607,-1.43286496042355,0.170387108702412,0.622369111102879,-4.44845580675768,0.768563266559896,"none","Golgi apparatus protein 1-like [Acropora muricata]","FILIP1LP1","Q02391"
"FUN_004479-T1","CFR - MK",4.25248115007432,1.88999162225526,1.21261081400762,0.241542121720994,0.622369111102879,-4.56368991337481,0.617007123149092,"none","Ubiquitin carboxyl-terminal hydrolase CYLD [Acropora cervicornis]","UCHH2","Q1RMU2"
"FUN_004500-T1","CFR - MK",-4.67968114452173,20.5807671348924,-1.09307429161139,0.291166282272539,0.624436642968726,-4.62032544361102,0.535858918750542,"none","purine nucleoside phosphorylase-like [Acropora muricata]","PYGBL","P00491"
"FUN_004503-T1","CFR - MK",-2.526308968286,11.2453713901069,-0.405166362678436,0.690310357093872,0.843134063787543,-4.845030617011,0.160955610611442,"none","hypothetical protein P5673_017864 [Acropora cervicornis]",NA,"Q9JIX8"
"FUN_004506-T1","CFR - MK",-3.54078479747351,18.0859724253711,-0.72095859426229,0.48054347278746,0.70824394995996,-4.7652393610328,0.318267317386313,"none","NACHT, LRR and PYD domains-containing protein 4F-like [Acropora muricata]","PPIAL4F","Q8BHB0"
"FUN_004512-T1","CFR - MK",-7.27263463471816,26.3834236534324,-1.12141815640866,0.298156587553021,0.625372780968962,-4.60699246082974,0.525555590791424,"none","Serotransferrin [Acropora cervicornis]",NA,"O97490"
"FUN_004515-T1","CFR - MK",1.61898005763034,23.0678341184231,1.34743573887066,0.195184735613493,0.622369111102879,-4.49444594949657,0.709554149261756,"none","Partitioning defective 6-like protein gamma [Acropora cervicornis]","SYDE1","Q9JK84"
"FUN_004518-T1","CFR - MK",12.2898799913504,8.89912265015858,2.09603723270441,0.0510448801629952,0.542540610024972,-4.03378141104289,1.29204781143145,"none","peptide deformylase, mitochondrial-like [Acropora millepora]","TUFMP1","S4R2K0"
"FUN_004527-T1","CFR - MK",-5.9249868858969,20.8416275285885,-1.39562557495153,0.185366553475725,0.622369111102879,-4.47142506836957,0.731968624837239,"none","hypothetical protein P5673_017795 [Acropora cervicornis]",NA,"B3LI73"
"FUN_004529-T1","CFR - MK",-3.30028664117733,4.03549027718384,-0.758520720326348,0.458326476774881,0.694523958295466,-4.75299537952186,0.338825053544888,"none","Bromodomain-containing protein 7 [Acropora cervicornis]","AKAP7","O88665"
"FUN_004530-T1","CFR - MK",1.50370530161772,16.7273616521485,0.249666035823177,0.805779414475454,0.907516181070882,-4.86834679662708,0.0937838318767988,"none","Saccharopine dehydrogenase-like oxidoreductase [Acropora cervicornis]","G6PDL","Q8NBX0"
"FUN_004532-T1","CFR - MK",2.94682941192356,3.0996972417062,0.709337604565203,0.487544485392934,0.713231321563697,-4.76891310994164,0.311985751495196,"none","Calbindin-32 [Acropora cervicornis]",NA,"Q3ZBY3"
"FUN_004533-T1","CFR - MK",-5.47608721017325,20.2473323190785,-1.29795094189233,0.211305317567923,0.622369111102879,-4.52047331883852,0.675089573646468,"none","calretinin-like [Acropora millepora]",NA,"P07090"
"FUN_004550-T1","CFR - MK",8.13229031327797,5.48491482653825,1.76616585638333,0.0949676414939112,0.613618943097013,-4.24982844893421,1.02242434749577,"none","Pachytene checkpoint protein 2-like protein, partial [Acropora cervicornis]","BUB3","Q6P4W8"
"FUN_004552-T1","CFR - MK",-5.43104591964675,21.3775257376863,-1.12695075530395,0.287672649941961,0.624068085123078,-4.60469082950117,0.541101426062086,"none","L-methionine gamma-lyase [Acropora cervicornis]","CTH","Q8RDT4"
"FUN_004555-T1","CFR - MK",0.397111391620776,25.7479914889755,0.631966499943698,0.535653171283309,0.740799042529686,-4.79197266942622,0.271116319545031,"none","AP-1 complex subunit gamma-1-like isoform X1 [Montipora foliosa]","ATP6V1A2","O43747"
"FUN_004557-T1","CFR - MK",1.79196576851169,23.4243846386923,1.48161133858538,0.156388485295216,0.622369111102879,-4.42054533553442,0.805795226703567,"none","Kinesin-like protein KIF28 [Acropora cervicornis]","GPRASP1","D3YXS5"
"FUN_004559-T1","CFR - MK",-1.48994952659891,19.5757401849695,-0.415858716062567,0.682614871446746,0.839223122842648,-4.84303041601777,0.165824254415267,"none","Kinesin-like protein KIF28 [Acropora cervicornis]","GPRASP1","Q6DE14"
"FUN_004565-T1","CFR - MK",3.12470813751967,5.20741048921441,0.66004686843122,0.517896360570539,0.730361276271538,-4.78388718002435,0.28575714090272,"none","GTP-binding protein Di-Ras2 [Acropora cervicornis]","GEM","Q95KD9"
"FUN_004579-T1","CFR - MK",2.01632500910319,23.5196448570987,1.68239499432221,0.110411855808768,0.622369111102879,-4.30184880422044,0.956984290412285,"none","putative aminopeptidase NPEPL1 [Acropora cervicornis]","STX16-NPEPL1","Q8NDH3"
"FUN_004581-T1","CFR - MK",-5.19285186252199,19.0248097669988,-1.11764183817922,0.278967016691427,0.622369111102879,-4.60915413390484,0.554447141943937,"none","Golgi-associated plant pathogenesis-related protein 1 [Acropora cervicornis]","GLIPR1L1","Q9CYL5"
"FUN_004582-T1","CFR - MK",-9.81276027850054,16.0834298299334,-1.9844140755994,0.0632672302251382,0.569101267799473,-4.10862354412499,1.19882117809449,"none","dual specificity protein phosphatase 3-like [Acropora muricata]","DUSP1","P51452"
"FUN_004583-T1","CFR - MK",8.74718328195982,3.88763701420437,2.05760915766627,0.0549871362851349,0.547169471692584,-4.05971865299391,1.2597388976658,"none","Transmembrane protein 143 [Acropora cervicornis]","TMEM143","Q96AN5"
"FUN_004584-T1","CFR - MK",2.46089288945588,21.8696755637807,1.37184036980859,0.187603607575216,0.622369111102879,-4.48135892177137,0.726758814491361,"none","Septin-7 [Acropora cervicornis]","SEPTIN7P7","O55131"
"FUN_004584-T2","CFR - MK",13.8540728100677,14.3005507789732,2.37905374179582,0.02909073825619,0.4801253342591,-3.83839634098562,1.5362452572156,"pos","Septin-7 [Acropora cervicornis]","SEPTIN7P7","Q16181"
"FUN_004585-T1","CFR - MK",0.769084207705308,21.8566550805133,0.415085410209652,0.683170243575704,0.839454679421573,-4.8431767715379,0.165471058203579,"none","glyoxal reductase-like [Acropora palmata]","ALDRL2","P22045"
"FUN_004590-T1","CFR - MK",-0.381636791886921,16.1188623842623,-0.0638717265529873,0.949802941760894,0.979018596087912,-4.88178181074924,0.0223664896407715,"none","PREDICTED: low-density lipoprotein receptor-related protein 8-like [Acropora digitifera]","LDLRAP1","P98157"
"FUN_004592-T1","CFR - MK",3.54144801561523,5.30900811825263,0.670199896897425,0.511558434181626,0.727397888102608,-4.78088380390839,0.291104750625988,"none","myo-inositol 2-dehydrogenase-like [Acropora muricata]","HSDL2","Q9WYP5"
"FUN_004597-T1","CFR - MK",-5.18680930258588,19.4880659357644,-1.14049947546197,0.269587177988566,0.622369111102879,-4.598473924721,0.569300767408361,"none","uncharacterized protein [Acropora muricata]","GPRASP1","Q9FR44"
"FUN_004600-T1","CFR - MK",5.0160622110532,2.22936098269031,1.29491755448266,0.212326666555207,0.622369111102879,-4.52204614969523,0.672995458445884,"none","Glycerol-3-phosphate acyltransferase 3 [Acropora cervicornis]","GPAT3","Q5ZLL8"
"FUN_004604-T1","CFR - MK",1.67071451944912,21.9981896297749,0.992078781741754,0.334802679979039,0.635422768421239,-4.6647129237926,0.475211074288545,"none","guanine nucleotide-binding protein G(t) subunit alpha-2-like [Acropora palmata]","HINT1","P29348"
"FUN_004605-T1","CFR - MK",1.29128149525122,25.0196967174749,1.57523674560433,0.133270599627057,0.622369111102879,-4.36632056006574,0.875265648245782,"none","T-complex protein 1 subunit eta-like isoform X1 [Acropora muricata]","ATP6V1A2","Q5ZJK8"
"FUN_004612-T1","CFR - MK",4.73434692154707,2.10415418735426,1.26711429553456,0.221869588777284,0.622369111102879,-4.53633797234334,0.653902221568487,"none","Pseudouridylate synthase 1-like protein [Acropora cervicornis]","FILIP1LP1","Q9WU56"
"FUN_004617-T1","CFR - MK",6.9811478219742,4.72437284980214,1.52302046300991,0.145783060082052,0.622369111102879,-4.39681766380691,0.836292937885718,"none","uncharacterized protein LOC114961111 [Acropora millepora]","GPRASP1","Q49AM3"
"FUN_004618-T1","CFR - MK",19.8770747598045,8.83425544880199,4.48424622882093,0.000312162159707864,0.225642588154854,-2.42780489888206,3.50561974325337,"pos","Armadillo-like helical domain-containing protein 3 [Acropora cervicornis]","ARMH3","Q6DCT2"
"FUN_004619-T1","CFR - MK",-1.90444067763829,11.0445448794928,-0.28571085015217,0.77848471589002,0.894523228977752,-4.86391169197409,0.108749909582419,"none","Transforming acidic coiled-coil-containing protein 1 [Acropora cervicornis]","TACC1P1","Q9PTG8"
"FUN_004620-T1","CFR - MK",-0.066937378743539,21.2570316878722,-0.0330385275327544,0.974021208406157,0.990680183872314,-4.88247284696614,0.0114315866598998,"none","Transforming acidic coiled-coil-containing protein 1 [Acropora cervicornis]","TACC1P1","Q6Y685"
"FUN_004621-T1","CFR - MK",4.46189795410167,14.5940798061878,0.669512479287681,0.5119861530754,0.727397888102608,-4.78108848278593,0.290741784579375,"none","Dehydrogenase/reductase SDR family member 7 [Acropora cervicornis]",NA,"Q9CXR1"
"FUN_004622-T1","CFR - MK",1.24970736748072,16.980430179694,0.206779982576147,0.838590478125004,0.92391684349223,-4.87285356637396,0.0764500731526334,"none","Dehydrogenase/reductase SDR family member 7 [Acropora cervicornis]",NA,"Q9Y394"
"FUN_004623-T1","CFR - MK",8.7630146475952,11.4411531664849,1.34628393955919,0.195548493775539,0.622369111102879,-4.49505955981858,0.708745524879282,"none","Dehydrogenase/reductase SDR family member 7 [Acropora cervicornis]",NA,"Q9Y394"
"FUN_004624-T1","CFR - MK",4.67563363429657,2.0780593930207,1.26096354405067,0.224025247108118,0.622369111102879,-4.53946909406198,0.649703034961062,"none","Dehydrogenase/reductase SDR family member 7 [Acropora cervicornis]",NA,"Q9Y394"
"FUN_004629-T1","CFR - MK",5.64460558419405,2.50871359297513,1.3482030037673,0.194942719832484,0.622369111102879,-4.49403699269485,0.71009297897108,"none","Dehydrogenase/reductase SDR family member 7 [Acropora cervicornis]",NA,"Q9Y394"
"FUN_004634-T1","CFR - MK",4.8233710358663,20.61383146702,1.57278531016147,0.133837155247429,0.622369111102879,-4.36776630398617,0.873423303019018,"none","Eukaryotic peptide chain release factor subunit 1 [Acropora cervicornis]","MTRF1LP1","Q9GR88"
"FUN_004635-T1","CFR - MK",0.420410094270242,24.5403922270058,0.464222573726601,0.648263627844959,0.818853567674018,-4.83335450045095,0.188248344692578,"none","Dynactin subunit 1 [Acropora cervicornis]","DCTN1","Q6PCJ1"
"FUN_004636-T1","CFR - MK",1.6413948232208,15.6876074489894,0.274175105220338,0.787189677667699,0.89959831251475,-4.86539522178651,0.103920609395504,"none","Vacuolar protein sorting-associated protein 51-like protein [Acropora cervicornis]","GPRASP1","Q155U0"
"FUN_004641-T1","CFR - MK",1.40880341996639,9.65870220969902,0.238501840397459,0.814287804917634,0.911577367712659,-4.86960074816333,0.0892220693169958,"none","Protein canopy-like protein 4 [Acropora cervicornis]","KRTAP4-4","Q8N129"
"FUN_004645-T1","CFR - MK",-6.52123386565104,19.0756583693284,-1.42956996469158,0.17061125190149,0.622369111102879,-4.44976468925508,0.767992330275259,"none","ATP-dependent RNA helicase SUPV3L1 [Acropora cervicornis]","MOV10","Q9R0D8"
"FUN_004650-T1","CFR - MK",-1.12097942918923,6.88007285897871,-0.210216720778583,0.835948942881182,0.922634471793887,-4.87252335422544,0.0778202470850319,"none","Catenin alpha-2 [Acropora cervicornis]","ST8SIA2","P30997"
"FUN_004651-T1","CFR - MK",-0.728387494740081,7.00204172550136,-0.126496856093391,0.900793929096713,0.955770165777636,-4.87902653700579,0.0453745494117814,"none","Catenin alpha-2 [Acropora cervicornis]","ST8SIA2","A0A3B6UES5"
"FUN_004652-T1","CFR - MK",-0.12625574516062,22.2196946961673,-0.0838073095351081,0.93416962331934,0.9712408751952,-4.88110112882485,0.0295742589057378,"none","Protein FAM136A [Acropora cervicornis]","FAM136A","Q6PBU0"
"FUN_004655-T1","CFR - MK",-6.08719815719159,21.2096286558842,-1.35217622135992,0.20424069800321,0.622369111102879,-4.49684924717518,0.689857713977286,"none","putative acylpyruvase FAHD1 [Acropora cervicornis]","ACP7","Q93ZE5"
"FUN_004659-T1","CFR - MK",9.13028350647849,10.1057175509852,1.61193413695283,0.125028224050197,0.622369111102879,-4.34451838708533,0.902991937666865,"none","putative acylpyruvase FAHD1 [Acropora cervicornis]","ACP7","Q93ZE5"
"FUN_004660-T1","CFR - MK",9.38348340857245,9.47491001814572,1.59440187579685,0.128910581532522,0.622369111102879,-4.35497150975787,0.889711432432711,"none","Stimulator of interferon genes protein, partial [Acropora cervicornis]","MIR142HG","A0A2B4SJA1"
"FUN_004666-T1","CFR - MK",4.27799085730488,1.90132926991328,1.45993778957577,0.162188589200876,0.622369111102879,-4.43279711177673,0.78997970389439,"none","4-hydroxyphenylpyruvate dioxygenase-like protein [Acropora muricata]","TDO2L1","Q96IR7"
"FUN_004667-T1","CFR - MK",6.2878630616082,13.4591078808611,0.974836536765494,0.343046249776036,0.637669449161954,-4.6719173262957,0.464647324072525,"none","Sideroflexin-1 [Acropora cervicornis]","SFXN1","A5A761"
"FUN_004668-T1","CFR - MK",0.375990417741338,23.8913473912178,0.348977594084203,0.731308024989338,0.867412406674251,-4.85470763522824,0.135899660830553,"none","ornithine aminotransferase, mitochondrial-like [Acropora muricata]","TUFMP1","P04181"
"FUN_004670-T1","CFR - MK",3.24297793959768,19.0163167064374,0.826858420342619,0.419551140636919,0.670726839511933,-4.72929581572916,0.377215093851432,"none","PDZ domain-containing protein 7-like [Acropora muricata]","CMTM7","Q9P202"
"FUN_004671-T1","CFR - MK",-0.0596790489583476,23.5147591935512,-0.047668441495779,0.962525240975686,0.98513886499533,-4.88219976019523,0.0165878728607867,"none","Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha [Acropora cervicornis]",NA,"P29702"
"FUN_004686-T1","CFR - MK",7.28663565303689,3.23850473468306,1.84353897836699,0.082410551405304,0.611116010612387,-4.20064306903886,1.08401718000515,"none",NA,"ATP1A1","P00528"
"FUN_004699-T1","CFR - MK",-3.83171603757652,22.7749373875271,-1.18052443660192,0.267395306626717,0.622369111102879,-4.58046911913962,0.57284621982649,"none","Retinoid-inducible serine carboxypeptidase [Acropora cervicornis]","SCPEP1","Q9HB40"
"FUN_004727-T1","CFR - MK",1.80590387137535,24.7165866433937,1.72747539874894,0.101850839808203,0.622369111102879,-4.2740212829241,0.992035385686253,"none","Hexokinase HKDC1 [Acropora cervicornis]","HKDC1","O08528"
"FUN_004732-T1","CFR - MK",7.23825593222177,3.21700263654301,1.80688715836582,0.0881644873588749,0.611116010612387,-4.22407164889495,1.05470631339246,"none","Sideroflexin-5 [Acropora cervicornis]","SFXN5","Q8TD22"
"FUN_004737-T1","CFR - MK",-0.722994964644808,22.8678986701509,-0.56779692594966,0.577451875683749,0.769733176541829,-4.8092166582431,0.238484203636455,"none","Counting factor 60 [Acropora cervicornis]","PUF60","Q54PR9"
"FUN_004740-T1","CFR - MK",4.58020015638846,2.03564451395042,1.5219304012975,0.146054373613688,0.622369111102879,-4.3974475502877,0.83548543350145,"none","cytochrome P450 3A29-like [Acropora millepora]","POR","Q29496"
"FUN_004744-T1","CFR - MK",3.40235462440882,20.8568648702123,1.19479868159243,0.248253386934194,0.622369111102879,-4.57243314945874,0.605104817689391,"none","Cathepsin L [Acropora cervicornis]","CTSL","Q26534"
"FUN_004748-T1","CFR - MK",5.46497890689653,2.42887951417623,1.33411261988343,0.199425525846611,0.622369111102879,-4.50152120909899,0.700219254124519,"none","Ras-related and estrogen-regulated growth inhibitor [Acropora cervicornis]","RERG","Q96A58"
"FUN_004749-T1","CFR - MK",4.27544711305485,13.6498909784408,0.65614838482105,0.520341652381382,0.73136747351223,-4.78502915090393,0.283711408247031,"none","Thioredoxin domain-containing protein 12 [Acropora cervicornis]","PRDM12","H9D1R1"
"FUN_004750-T1","CFR - MK",-4.3797463323248,17.5858667082995,-0.901742855315061,0.379549087854706,0.655645058461668,-4.70127172866136,0.420732047948264,"none","putative protein-lysine deacylase ABHD14B [Acropora cervicornis]","OARD1","Q8VCR7"
"FUN_004753-T1","CFR - MK",-5.51135062125887,3.06186145625493,-1.38732876985313,0.182916134282674,0.622369111102879,-4.47296929911042,0.737747985497367,"none","UDP-glucuronosyltransferase 2C1 [Acropora cervicornis]","MAN2C1","P36514"
"FUN_004758-T1","CFR - MK",-5.50455408615369,19.1463745107261,-1.19711710488638,0.247371890991374,0.622369111102879,-4.57130067708972,0.606649651032239,"none","Leishmanolysin-like peptidase, partial [Acropora cervicornis]","MBTPS1","Q9VH19"
"FUN_004759-T1","CFR - MK",9.5821318530502,16.6207919684096,1.73188980276101,0.101044231832355,0.622369111102879,-4.27127517242879,0.995488473389446,"none","hypothetical protein P5673_015491 [Acropora cervicornis]",NA,"Q92616"
"FUN_004760-T1","CFR - MK",0.443285229361898,23.8582569058233,0.442438276263953,0.663641519407889,0.826449388944687,-4.8378398295939,0.178066451029731,"none","serine/threonine-protein kinase MRCK alpha-like [Acropora millepora]",NA,"Q3UU96"
"FUN_004775-T1","CFR - MK",0.447510432790168,23.9175108564344,0.458965754034956,0.651959926037806,0.819137636619916,-4.8344558637462,0.185779098187589,"none","IST1-like protein [Acropora cervicornis]","GPRASP1","Q568Z6"
"FUN_004778-T1","CFR - MK",-6.47125136955389,24.570076119985,-1.06623904386091,0.320787927771602,0.631169342500143,-4.63056659078818,0.493781983906669,"none","uncharacterized protein LOC114961690 [Acropora millepora]","GPRASP1","P10477"
"FUN_004779-T1","CFR - MK",2.20442991922284,24.4142481552019,2.26918262399503,0.036289988343413,0.516959852960445,-3.9150303308326,1.44021317129771,"pos","Bifunctional glutamate/proline--tRNA ligase [Acropora cervicornis]",NA,"Q7SIA2"
"FUN_004782-T1","CFR - MK",1.05778298699904,14.098444652096,0.174123097518563,0.863785527282809,0.938565103818168,-4.8757215336303,0.0635940768269202,"none","hypothetical protein P5673_015625, partial [Acropora cervicornis]",NA,"Q92625"
"FUN_004785-T1","CFR - MK",-4.81765315416755,18.5769485859082,-1.01884039613053,0.32228491086613,0.631492469729744,-4.65332387315469,0.491760027348293,"none","uncharacterized protein LOC114961715 isoform X2 [Acropora millepora]","ATP6V1A2","Q96KQ4"
"FUN_004788-T1","CFR - MK",7.25342346775655,14.317738951499,1.32258163076833,0.20315472059929,0.622369111102879,-4.50760472382262,0.692173081748086,"none","Tubulin beta chain [Acropora cervicornis]","FGB","P30883"
"FUN_004790-T1","CFR - MK",6.95076604384318,8.61434396865799,1.27360334817503,0.2196129281731,0.622369111102879,-4.53302256189173,0.658342097423339,"none","Calcium permeable stress-gated cation channel 1 [Acropora cervicornis]","MCOLN1","A0A8V0ZB02"
"FUN_004791-T1","CFR - MK",13.8104688772348,6.13798616765989,3.19831683317433,0.00516504744863988,0.35373779069571,-3.25880978899145,2.28692568448554,"pos","DnaJ-like protein subfamily C member 13 [Acropora cervicornis]","ABCC13","O75165"
"FUN_004793-T1","CFR - MK",5.54810207358127,2.4658231438139,1.69339547278731,0.108267598785574,0.622369111102879,-4.2950952023423,0.96550149512015,"none","uncharacterized protein [Acropora muricata]","GPRASP1","Q15811"
"FUN_004794-T1","CFR - MK",1.77111613384719,25.7253523431972,2.43218601025882,0.026110065825696,0.476134459193741,-3.80107030553551,1.58319203328236,"pos","Actin-related protein 3 [Acropora cervicornis]","ACTR3","Q4V7C7"
"FUN_004796-T1","CFR - MK",1.09284754152167,23.9182969405708,1.1349517104498,0.271841850937103,0.622369111102879,-4.60108166316172,0.565683681408249,"none","Protein PALS2 [Acropora cervicornis]","PALS2","Q9JLB0"
"FUN_004800-T1","CFR - MK",-0.423554795924721,11.4378111995715,-0.0671102058519507,0.947261747917019,0.977528202333318,-4.88168372673202,0.0235299999100321,"none","Tubulin-specific chaperone C [Acropora cervicornis]","PET100","Q3SZE9"
"FUN_004801-T1","CFR - MK",9.2448158423708,4.10880704105369,2.09585005101556,0.0510634429585332,0.542540610024972,-4.03390815993742,1.29188990618899,"none","uncharacterized protein LOC114961677 [Acropora millepora]","GPRASP1","P0CB49"
"FUN_004806-T1","CFR - MK",-4.04326772221571,18.0720714683705,-0.830309556382045,0.417650041335025,0.669612507960542,-4.72805098595213,0.379187471275788,"none","uncharacterized protein [Acropora muricata]","GPRASP1","Q7DMP0"
"FUN_004808-T1","CFR - MK",8.26626239779504,15.180989446562,1.47202733348091,0.158931846937534,0.622369111102879,-4.42597745029863,0.798789069668557,"none","ABC transporter G family member 22 [Acropora cervicornis]","SLC21A1","Q55DA0"
"FUN_004815-T1","CFR - MK",1.37344050040009,23.6732540751354,1.34066909540758,0.197329506810527,0.622369111102879,-4.49804555141723,0.704807969553427,"none","Golgi reassembly-stacking protein 2 [Acropora cervicornis]","GORASP2","Q9H8Y8"
